"FIPS","state","county","votech","prod_bush","GDP2015","medinc1317","perc_HS_GED","totpop1317","urb2010","perclatino1317","trumpmarg"
26139,"MI","ottawa county",-11.1778111244375,984868,13422502,63962,0.285016513123588,280243,0.781865876171811,0.0943359869827257,0.303840995839208
26141,"MI","presque isle county",1.96708195014029,273710,396521,43758,0.398141672494755,12854,0,0.0123696903687568,0.289119889119889
26143,"MI","roscommon county",-0.230829573111058,0,432258,37834,0.405923895857489,23934,0,0.0163365922954792,0.295642835225529
26145,"MI","saginaw county",0.399417635502913,4748976,8006636,45034,0.335580751583179,193803,0.663978937797561,0.0828263752367094,0.0114015159557528
26151,"MI","sanilac county",-2.89414458482845,5550238,1095175,44417,0.424178154825027,41535,0.0336549612654822,0.0365474900686168,0.445512653952087
26153,"MI","schoolcraft county",2.62256934902799,0,247124,37428,0.446952224052718,8114,0,0.00961301454276559,0.285955191520116
26155,"MI","shiawassee county",-2.74282191655639,3377091,1559476,50967,0.372008564950877,68617,0.00338296908617371,0.0285060553507148,0.196363529549994
26147,"MI","st. clair county",-1.58804307486849,3004691,4483217,53641,0.345806324887056,159761,0.613518155053974,0.0323107642040298,0.314306228684258
26149,"MI","st. joseph county",-8.56713117776465,2275044,1834610,47856,0.379073082026834,60890,0,0.0749548365905732,0.309572901325479
26157,"MI","tuscola county",-2.96735584414384,3274888,1153378,45495,0.416218496256459,53569,0,0.0324814724934197,0.379554230225179
26159,"MI","van buren county",-8.89933045299911,655591,2758337,49119,0.326474676481529,75190,0.0572530095203126,0.111929777895997,0.139463463101798
26161,"MI","washtenaw county",-3.67574609315791,1195972,21506713,65618,0.153316249084772,361509,0.804556963493827,0.0453792298393678,-0.415008466835113
26163,"MI","wayne county",-10.5871289869507,125455,87017076,43702,0.302068080275335,1763822,0.993043990280042,0.057248974102829,-0.372601715133149
26165,"MI","wexford county",-2.14090496461565,0,1113772,42793,0.377073707370737,32915,0,0.0182591523621449,0.364159958112442
27001,"MN","aitkin county",2.92007127071009,141271,288424,45860,0.386934673366834,15841,0,0.0127517202196831,0.259335873707131
27003,"MN","anoka county",-5.80435061893017,177429,13004961,76796,0.28395135788292,344861,0.84621755268344,0.0423271984944659,0.0969231437821864
27005,"MN","becker county",-0.0518399249285706,4088176,1157778,55884,0.321029668411867,33552,0,0.0189258464473057,0.331889994148625
27007,"MN","beltrami county",-0.766389354729102,384667,1509208,45923,0.285529576554251,45847,0,0.0222042881758894,0.098282979921186
27009,"MN","benton county",-3.09962993324105,1493361,1626000,53574,0.31497320104915,39360,0.599880367220618,0.0216463414634146,0.36321631259103
27011,"MN","big stone county",1.42094980441281,4203420,189151,48299,0.417211328976035,5039,0,0.0140900972415162,0.251374129717845
27013,"MN","blue earth county",-1.64196476634795,6714428,3908736,53752,0.277129644227232,65767,0.691109618358771,0.0324022686149589,0.0372564349290354
27015,"MN","brown county",0.591234118426465,4672903,1167856,55764,0.376511426091987,25243,0,0.0408033910390999,0.361926370489644
27017,"MN","carlton county",3.2282568289577,0,1026382,58874,0.35686449622473,35408,0,0.0169735652959783,-0.0166122155158093
27019,"MN","carver county",-10.6766992685449,1815815,5086155,93095,0.196168642537489,98799,0.609411041057973,0.0410024392959443,0.137000471852201
27021,"MN","cass county",1.50693937619458,41005,701981,50162,0.339831401475237,28810,0,0.019784796945505,0.316839785961599
27023,"MN","chippewa county",2.4744359744143,4113961,557663,57601,0.35472972972973,12040,0,0.0630398671096346,0.288903267550954
27025,"MN","chisago county",5.28338794567728,865837,1266505,76747,0.334866556132,54297,0,0.0201116083761534,0.305308407477757
27027,"MN","clay county",-2.81810463708677,7656208,1834443,61409,0.257968074315306,62040,0.720808827268259,0.0433268858800774,0.0197540195135358
27029,"MN","clearwater county",1.594917356102,349290,221370,45638,0.369467926404774,8824,0,0.0200589301903898,0.431952662721893
27031,"MN","cook county",0.946510094896252,0,264881,51903,0.215307582260372,5270,0,0.0206831119544592,-0.225
27033,"MN","cottonwood county",0.532343684202452,6396087,513313,50524,0.355603448275862,11437,0,0.0711725102736732,0.351237493417588
27035,"MN","crow wing county",0.534461858930269,76159,2429587,53121,0.304223160702378,63505,0,0.0144555546807338,0.31784188034188
27037,"MN","dakota county",-3.99786953165074,2425954,24106630,79995,0.210933318966291,414655,0.892239908468657,0.067574248471621,-0.0464753191433532
27039,"MN","dodge county",2.34847122874116,3245281,624021,71078,0.336972778941071,20485,0,0.0490602880156212,0.324214312760318
27041,"MN","douglas county",-0.606214146074646,2641907,1583112,58667,0.295392335766423,36891,0,0.015450922989347,0.35790593349674
27043,"MN","faribault county",1.06158012375808,7601542,499671,50847,0.393842781707682,13966,0,0.0642990118860089,0.340720598232495
27045,"MN","fillmore county",4.66616157087113,3557358,611595,57093,0.340495291245204,20825,0,0.0143097238895558,0.21856778425656
27047,"MN","freeborn county",3.68537317030462,5937967,1075082,51174,0.368279078273592,30619,0,0.0949737091348509,0.173708330717559
27049,"MN","goodhue county",-2.33957440530773,4754919,2531426,62431,0.326861743303917,46138,0,0.0320560058953574,0.17992795050513
27051,"MN","grant county",1.52912305767819,4300167,201435,53727,0.341712117619161,5923,0,0.0211041701840284,0.277729510570518
27053,"MN","hennepin county",-8.4054658412799,699219,134207772,71154,0.172386791214173,1224763,0.97724624162093,0.0686328701961114,-0.353106546702267
27055,"MN","houston county",3.35307238759984,1150473,427738,56837,0.334533453345335,18709,0.281599831817943,0.00978138863648511,0.139895387541607
27057,"MN","hubbard county",3.71438767039085,132298,452934,52941,0.316329910566413,20743,0,0.0199103311960661,0.335901251860282
27059,"MN","isanti county",5.53675632052121,1070901,999885,67565,0.35923921329471,38584,0,0.0184014099108439,0.38222754491018
27061,"MN","itasca county",4.05227743785175,29499,1848165,52050,0.314424585473898,45237,0,0.0132192674138427,0.165116279069767
27063,"MN","jackson county",0.983981192693706,6834388,566122,55122,0.345769393214135,10104,0,0.0339469517022961,0.388226664221529
27065,"MN","kanabec county",4.48358087091958,428260,307491,50509,0.405118214823342,15948,0,0.0154878354652621,0.357292307692308
27067,"MN","kandiyohi county",-0.405550539602345,3944374,2022760,56604,0.267473493303571,42577,0,0.118866993916903,0.254942719881744
27069,"MN","kittson county",2.09393555000872,3939659,189347,52304,0.358490566037736,4384,0,0.020757299270073,0.222598391874736
27071,"MN","koochiching county",4.23270082322821,23507,430220,47131,0.386428798980567,12776,0,0.00156543519098309,0.200063361317915
27073,"MN","lac qui parle county",2.44680768090848,6996724,281396,50195,0.376742333731581,6840,0,0.0210526315789474,0.258930899608866
27075,"MN","lake county",3.87369630886197,0,431875,56078,0.315336658354115,10578,0,0.0144639818491208,-0.0224042027194067
27077,"MN","lake of the woods county",5.12470591738884,618694,114539,46943,0.416343783022191,3841,0,0.0174433741213226,0.442600896860987
27079,"MN","le sueur county",2.47488297111133,3582142,746214,65500,0.343598652347863,27810,0,0.0574253865516001,0.306652317212619
27081,"MN","lincoln county",2.19887582989614,3792138,263423,51102,0.384387351778656,5724,0,0.0172955974842767,0.356429047301799
27083,"MN","lyon county",0.125840778100128,6162957,1332059,54181,0.33373588551416,25789,0,0.0621970607623405,0.282875752329129
27087,"MN","mahnomen county",0.570971773707485,2371683,140847,42439,0.358997314234557,5500,0,0.0383636363636364,0.0294117647058824
27089,"MN","marshall county",4.98815521312561,7738423,313530,57289,0.363969465648855,9397,0,0.0422475258061083,0.413642052565707
27091,"MN","martin county",-0.169103653886327,7113981,964988,53627,0.382824588549726,20084,0,0.0412766381198964,0.413506543127328
27085,"MN","mcleod county",-1.25042987897673,3562682,1594926,59869,0.36918969213965,35816,0,0.0575161938798302,0.384125454934703
27093,"MN","meeker county",-0.386550532148811,3632159,782274,59611,0.362952188211485,23105,0,0.0375243453797879,0.402606984751599
27095,"MN","mille lacs county",6.82804477201824,655914,699935,53737,0.384242631548943,25635,0,0.0223912619465574,0.357661414890331
27097,"MN","morrison county",7.45354583377356,1198308,961640,52855,0.381896513825999,32880,0,0.0157542579075426,0.529713699098894
27099,"MN","mower county",3.01532259165354,6771435,1937345,53700,0.314271731355645,39386,0,0.110039100187884,0.0785807698868482
27101,"MN","murray county",0.412132991349512,7096596,384273,54211,0.367215815485997,8394,0,0.0358589468668096,0.361697544161999
27103,"MN","nicollet county",0.409266797361629,3584199,1298237,62593,0.272043996333639,33477,0.407736731139426,0.0427457657496191,0.0307022440549291
27105,"MN","nobles county",3.67266171900016,6702880,1025424,53267,0.322675250357654,21854,0,0.268280406332937,0.29864990689013
27107,"MN","norman county",1.83465993012379,5992715,228999,53034,0.398861646234676,6589,0,0.0497799362573987,0.134591584158416
27109,"MN","olmsted county",-2.80808555013345,2675669,10537855,72337,0.205252832840453,151685,0.746471354888803,0.0477436793354649,-0.00754317141163263
27111,"MN","otter tail county",1.05233463469361,6400397,2008699,55181,0.301839953271028,57790,0,0.0323585395397128,0.359311113864453
27113,"MN","pennington county",3.36704368184431,2919822,990102,53893,0.373088371138253,14197,0,0.0349369585123618,0.277919352420926
27115,"MN","pine county",6.77152950921226,533925,559511,47285,0.409561828723505,29057,0,0.0280139037065079,0.263019884915143
27117,"MN","pipestone county",0.242445214733578,2923792,449352,48909,0.343043616682585,9229,0,0.0586195687506772,0.462649089767734
27119,"MN","polk county",1.81658695184692,11173272,1149600,55393,0.314466896976007,31564,0.263227848101266,0.0619693321505513,0.290311607021363
27121,"MN","pope county",0.66801550117539,3466179,477731,58198,0.321920404295641,10932,0,0.0128979143798024,0.268033047346679
27123,"MN","ramsey county",-6.20113553080158,0,39320578,60301,0.213564513636172,537893,0.998128342245989,0.0742675587895734,-0.394377342928582
27125,"MN","red lake county",0.396106183355216,2115261,101586,52500,0.404967602591793,4017,0,0.0348518795120737,0.321218599679316
27127,"MN","redwood county",2.93590955902135,8544605,570646,51871,0.383338077616472,15430,0,0.0311082307193778,0.429553264604811
27129,"MN","renville county",-0.749409055998301,8487686,692644,56721,0.364311908897896,14798,0,0.0798756588728207,0.36665344440037
27131,"MN","rice county",-1.58667816972869,3178043,2104255,63311,0.311826913747938,65251,0,0.0786041593232288,0.030791197194028
27133,"MN","rock county",5.15160656700298,4354409,436867,56753,0.3471875,9433,0,0.0281988762853811,0.357395464946952
27135,"MN","roseau county",1.66409757999442,4004410,1084068,56273,0.348565965583174,15537,0,0.0116496106069383,0.462855671430411
27139,"MN","scott county",-4.18436218609818,1645558,4866121,93151,0.229056766530639,141463,0.676559325164707,0.0491365233311891,0.153864766769727
27141,"MN","sherburne county",-4.09234080985861,752092,3114621,83895,0.276577442695947,92024,0.291946801658776,0.0249608797704947,0.370269931995494
27143,"MN","sibley county",-1.22510605767773,4325867,399593,60848,0.398942420681551,14888,0,0.0857066093498119,0.419179500452957
27137,"MN","st. louis county",1.77922602913475,0,8661836,50936,0.284431884908984,200294,0.466138263761949,0.0155970723037135,-0.118083767751213
27145,"MN","stearns county",-2.77660132504993,4245428,7346014,59564,0.287464014655849,155300,0.535992618260512,0.0318802318094012,0.27907830600747
27147,"MN","steele county",3.63076792066906,3662087,2148158,58882,0.350275791624106,36612,0,0.0746476565060636,0.260451680672269
27149,"MN","stevens county",3.51376102192493,4428469,562479,57552,0.269852302345786,9759,0,0.050005123475766,0.12785046728972
27151,"MN","swift county",3.13376082555528,4212445,449782,49556,0.356006006006006,9448,0,0.0453005927180356,0.258252818035427
27153,"MN","todd county",3.20498267697027,1580883,621440,49213,0.370856972230517,24423,0,0.0551529296155263,0.477394507702612
27155,"MN","traverse county",5.23860398860398,6589458,170011,48889,0.367464905037159,3357,0,0.0247244563598451,0.23394751535455
27157,"MN","wabasha county",0.074427877071026,1707822,599865,61973,0.359001176624395,21490,0,0.0285248953001396,0.265470928255695
27159,"MN","wadena county",6.26939776563683,397625,426745,45018,0.369189189189189,13626,0,0.0176867752825481,0.457354221061793
27161,"MN","waseca county",5.88254039718181,3929852,774283,55189,0.354086501462213,18898,0,0.0574134829082443,0.326652051362355
27163,"MN","washington county",-5.63984517477821,556235,7909268,89598,0.217107022914376,250979,0.775019316692982,0.0392343582530809,-0.0186008414833069
27165,"MN","watonwan county",4.22179510101913,4178251,379035,50044,0.413224267211997,10936,0,0.23344915874177,0.191913095956548
27167,"MN","wilkin county",1.234885876242,6294832,286631,52917,0.290925266903915,6398,0,0.00703344795248515,0.376944190301921
27169,"MN","winona county",-0.0187796766889237,1384940,2113232,53975,0.271481184947958,50992,0,0.0278082836523376,0.0292433854247253
27171,"MN","wright county",-4.24653720540638,3671204,3756340,77953,0.286617842876165,131130,0.27411387329591,0.027697704567986,0.331694478988923
27173,"MN","yellow medicine county",3.51185773122787,5996722,444344,54645,0.361351819757366,9930,0,0.0434038267875126,0.353702646106986
29001,"MO","adair county",-2.29086494410848,960421,737825,38750,0.35617458662297,25437,0,0.0234304359790856,0.248988852717767
29003,"MO","andrew county",-1.01553102914371,1531568,232636,56658,0.376797141195047,17358,0.0900468451795732,0.0229865191842378,0.505470459518599
29005,"MO","atchison county",-0.196019638089806,4176942,154189,45259,0.393500888550394,5335,0,0.0123711340206186,0.557473374954095
29007,"MO","audrain county",-0.447050894292378,3760006,721145,44056,0.471514669092563,25763,0,0.029266777937352,0.43951010654187
29009,"MO","barry county",0.115014522493662,32950,1192374,40638,0.417011343625865,35398,0,0.0895248319114074,0.596891262667762
29011,"MO","barton county",-0.447485981250573,2123239,287966,41184,0.414534668149796,11942,0,0.0251214201976218,0.701786918408631
29013,"MO","bates county",-1.50316854979741,2558474,280271,45605,0.45676591192726,16405,0,0.0207253886010363,0.546440593442214
29015,"MO","benton county",-3.56043862907063,369659,289183,35097,0.430210193707927,18918,0,0.0189237762977059,0.541318864774624
29017,"MO","bollinger county",-0.440552680993311,667317,149151,40791,0.462990675722344,12347,0,0.0120677087551632,0.72711236549656
29019,"MO","boone county",-6.76724401644859,1170851,8670492,52005,0.210305734206308,174589,0.767009751478708,0.0328142093717244,-0.059127136546956
29021,"MO","buchanan county",-2.9467603074146,1933789,4610211,48652,0.377239653257753,89425,0.866032892007937,0.0638076600503215,0.261648342378315
29023,"MO","butler county",-0.606937477883573,3612548,1400328,37878,0.362130661486556,42826,0,0.0200812590482417,0.615772980501393
29025,"MO","caldwell county",0.584711827804119,1169558,118848,44975,0.434831641694861,9046,0,0.0207826663718771,0.55558134137851
29027,"MO","callaway county",-3.80743462480191,1361316,1625842,53180,0.380021787211567,44793,0.104597130740774,0.0199584756546782,0.421602969624092
29029,"MO","camden county",-1.55692573181849,4710,1185020,50496,0.364408793820559,44855,0,0.0270203990636495,0.541655396267244
29031,"MO","cape girardeau county",-2.30634238251268,1690717,3641086,49554,0.317653635746516,78013,0.694967888574676,0.0228295284119313,0.500908474576271
29033,"MO","carroll county",0.6415798151715,4084689,204500,43583,0.459271255060729,8909,0,0.0150409698058143,0.627149736299014
29035,"MO","carter county",0.247985766479819,0,92520,37875,0.358775029446408,6255,0,0.0227018385291767,0.663969035890218
29037,"MO","cass county",-7.22012487142897,1884199,2082815,65352,0.337898943929051,101888,0.500995194917469,0.0422228329145729,0.358671004633738
29039,"MO","cedar county",-0.241361813869201,174047,217073,35930,0.414423776369116,13862,0,0.0200548261434137,0.63857916533928
29041,"MO","chariton county",-0.298279783382993,3888777,179117,43186,0.491965620328849,7586,0,0.00870023727919852,0.519939424533064
29043,"MO","christian county",-1.87442013894491,1528,1312590,55761,0.314256700395314,83028,0.552039471984707,0.0280026015320133,0.542010919456926
29045,"MO","clark county",0.100662082079916,1854383,110287,45216,0.439611486486487,6807,0,0.00514176582929337,0.52291917973462
29047,"MO","clay county",-4.81545239332719,729860,10571932,65675,0.291554578865608,236068,0.809262905573153,0.0660402934747615,0.11118943215211
29049,"MO","clinton county",-1.27998625882713,1332428,280165,57591,0.392943176987388,20495,0,0.0200048792388387,0.439933313719721
29051,"MO","cole county",-3.37115137288628,379008,4367172,54216,0.317112810707457,76749,0.70925121726543,0.0275964507680882,0.367757172378626
29053,"MO","cooper county",-3.1158708375127,1532673,455953,46547,0.39519776334183,17620,0,0.0178206583427923,0.462763289869609
29055,"MO","crawford county",-3.95177370369144,49770,472006,37171,0.406642941874259,24387,0,0.0188215032599336,0.594758064516129
29057,"MO","dade county",0.318526300483957,822598,128571,38880,0.439145645369177,7581,0,0.0199182165941169,0.644646924829157
29059,"MO","dallas county",-1.44548133398905,40793,212865,41441,0.414060435203947,16441,0,0.0194027127303692,0.621505376344086
29061,"MO","daviess county",0.499486668530535,1809600,138346,45707,0.406340579710145,8300,0,0.0149397590361446,0.551097858498238
29063,"MO","dekalb county",1.70787600064068,1553007,277275,46517,0.473275953671236,12564,0,0.0224450811843362,0.591721132897604
29065,"MO","dent county",-2.0066590276107,0,247339,38829,0.410572445905231,15566,0,0.015996402415521,0.681764532310416
29067,"MO","douglas county",-1.72164477490178,0,171796,33003,0.451120797011208,13391,0,0.013815249047868,0.675570228091237
29069,"MO","dunklin county",1.03443221732791,2756568,750261,32348,0.364534683643872,30905,0,0.0636143018928976,0.535842632873085
29071,"MO","franklin county",-4.55925968257604,882446,3864172,53849,0.33204798019323,102413,0,0.0166580414595803,0.461204915575982
29073,"MO","gasconade county",-2.95466604416027,287941,364253,50687,0.423999244712991,14769,0,0.0130002031281739,0.557630306286943
29075,"MO","gentry county",0.214044600451946,1520461,164407,43777,0.429774036331413,6688,0,0.00299043062200957,0.560171447411804
29077,"MO","greene county",-4.50867479691325,72886,15734936,43175,0.282402071416701,286759,0.839410700138821,0.0350852109262482,0.274173451715788
29079,"MO","grundy county",0.538791212122669,1371314,384149,41092,0.403580862929263,10111,0,0.020769459005044,0.607749830047587
29081,"MO","harrison county",1.03689406655975,2300437,181404,42889,0.461707523245985,8615,0,0.0211259431224608,0.649375339489408
29083,"MO","henry county",-3.98202903436156,1305902,667311,41089,0.427136325584391,21834,0,0.0222588623248145,0.478538812785388
29085,"MO","hickory county",-0.884442810620134,44574,80694,34746,0.430103092783505,9352,0,0.0153977758768178,0.534873860504558
29087,"MO","holt county",-0.261303412323644,3078622,121209,43981,0.428017883755589,4499,0,0.00355634585463436,0.672913117546848
29089,"MO","howard county",-1.71013262059513,1346335,189490,50356,0.374562604594553,10144,0,0.0144913249211356,0.411873840445269
29091,"MO","howell county",-2.59425551545389,0,1126833,34984,0.383807100984404,40139,0,0.0205037494705897,0.632098765432099
29093,"MO","iron county",-3.57411414386309,0,347730,36457,0.420603763368079,10286,0,0.0174995139023916,0.525821596244131
29095,"MO","jackson county",-3.19240746056818,1064579,46585224,50652,0.287582036992791,688554,0.957130227632098,0.0883677968612483,-0.166447325913155
29097,"MO","jasper county",-1.39498597331832,861923,4695255,45328,0.346234526337598,118522,0.630838812987632,0.0768971161472132,0.50837501816144
29099,"MO","jefferson county",-4.95367681777171,170636,4653677,60765,0.320440753962775,222639,0.652882738315663,0.0184513944097844,0.353188196548047
29101,"MO","johnson county",-5.36205932407243,1847440,2102230,50689,0.30563462284901,53941,0,0.0408409187816318,0.368852847726087
29103,"MO","knox county",1.49819171491631,1798039,87618,39674,0.452019266394961,3976,0,0.00980885311871227,0.55382967327263
29105,"MO","laclede county",-1.28754926621295,112911,893843,42646,0.399119893723016,35488,0,0.0230782236248873,0.644839902249514
29107,"MO","lafayette county",-0.336414645689809,3835088,755497,52557,0.424258545019285,32655,0.00131811509541356,0.0271627622109937,0.438191590262409
29109,"MO","lawrence county",0.675220507039132,310389,751523,41673,0.364363579327112,38131,0,0.0715952899215861,0.610891207868538
29111,"MO","lewis county",-0.881490644714944,2037527,183801,47148,0.459364497402994,10078,0,0.0174637824965271,0.541329739442947
29113,"MO","lincoln county",-2.45043516881424,1786133,927782,58603,0.426392683878883,54800,0,0.0233759124087591,0.504887959126202
29115,"MO","linn county",0.348318223529021,1810123,360484,41652,0.472093300011901,12248,0,0.0207380796864794,0.510588657573582
29117,"MO","livingston county",-0.79950499400987,2599863,452457,45929,0.419896762083529,15025,0,0.0166389351081531,0.56398252184769
29121,"MO","macon county",0.232884683347412,1757280,374132,38903,0.450317324997632,15319,0,0.0127945688360859,0.564190526454677
29123,"MO","madison county",-1.00110489638343,57065,253998,37484,0.360350877192982,12226,0,0.0233927695076067,0.582361790146672
29125,"MO","maries county",-0.854742163437583,81610,123766,41715,0.416430148218228,8959,0,0.0252260296908137,0.614717652289907
29127,"MO","marion county",-0.563423645320194,1812317,1053902,44098,0.389981370316705,28703,0,0.0162003971710274,0.497984808556813
29119,"MO","mcdonald county",-0.506510163580853,5171,501172,41207,0.381083255128033,22753,8.66438504527141e-05,0.115633103327034,0.640106886918499
29129,"MO","mercer county",1.0779722879289,807157,69908,43314,0.473832528180354,3669,0,0.0171708912510221,0.730304772857964
29131,"MO","miller county",-0.74216398853113,94771,564211,41461,0.432863849765258,24947,0,0.0180783260512286,0.660154196600666
29133,"MO","mississippi county",3.91507722572504,5070171,361231,32212,0.39749209909267,13916,0,0.0199051451566542,0.414714424007744
29135,"MO","moniteau county",-0.50607261425436,428403,316032,50897,0.429168213887857,15904,0,0.0458375251509054,0.603260869565217
29137,"MO","monroe county",2.15193641898815,2213553,163163,42011,0.475279623926082,8676,0,0.0155601659751037,0.556064625030142
29139,"MO","montgomery county",-0.860391671112681,1816035,273145,43094,0.448972099853157,11618,0,0.0178171802375624,0.554203539823009
29141,"MO","morgan county",-0.35088559131401,335540,300007,34776,0.393711741791875,20097,0,0.0213464696223317,0.56596710153148
29143,"MO","new madrid county",2.23285142901035,5110757,1140284,33846,0.423092385623543,18030,0,0.0175818080976151,0.453890097932535
29145,"MO","newton county",0.698047475212149,97900,1591688,46723,0.344217373489039,58237,0.149912241456448,0.0514106152446039,0.586961442692221
29147,"MO","nodaway county",-2.6833856970127,4001662,690496,41370,0.401368119630926,22744,0,0.0160481885332395,0.407882190910054
29149,"MO","oregon county",-1.7190528608007,0,195688,32070,0.420312705294968,10779,0,0.0163280452732164,0.60098627787307
29151,"MO","osage county",-1.39897244507737,338951,326755,54503,0.441731770833333,13610,0,0.00778839088905217,0.684797965526985
29153,"MO","ozark county",-1.31571984270121,0,100053,32021,0.461074403906923,9328,0,0.0171526586620926,0.647633859142413
29155,"MO","pemiscot county",2.06763049992497,5118416,429343,32468,0.381644666428826,17344,0,0.0242735239852399,0.3349377593361
29157,"MO","perry county",-3.27729265250085,1025745,913289,54935,0.456094565551121,19135,0,0.0212699242226287,0.616926248282181
29159,"MO","pettis county",-3.92588626863523,2203123,1553966,43097,0.330317386812952,42309,0,0.0857028055496466,0.469382100304794
29161,"MO","phelps county",-4.95156463996258,0,1469146,41681,0.312690719798959,44873,0,0.0242016357274976,0.429104275906806
29163,"MO","pike county",0.59826374722034,2144683,457330,45112,0.458108002194529,18517,0,0.0219798023437922,0.470237288135593
29165,"MO","platte county",-6.60938806234518,1318940,6133974,74199,0.218620154330852,96899,0.741631400998634,0.0578024541016935,0.129928603589117
29167,"MO","polk county",-1.35236876745359,104651,601893,44805,0.380123104638943,31347,0,0.0231601110154082,0.569334014151287
29169,"MO","pulaski county",-1.19233261252096,16010,2213758,51137,0.290764124148787,53132,0,0.108597455394113,0.517146470281931
29171,"MO","putnam county",0.618711457319054,709853,234390,37028,0.419429901105294,4846,0,0.0109368551382584,0.676345004269855
29173,"MO","ralls county",1.40132389202814,1746449,368262,50161,0.487926038360701,10208,0,0.0124412225705329,0.537599696164071
29175,"MO","randolph county",-0.427626560182748,963346,1188924,44754,0.359019264448336,24987,0,0.019650218113419,0.50887573964497
29177,"MO","ray county",0.831556729917216,2117380,371504,57270,0.467250571210967,22859,0,0.0233606019510915,0.370558375634518
29179,"MO","reynolds county",-3.10032319850533,0,163207,40265,0.406006914433881,6361,0,0.0139915107687471,0.614116094986807
29181,"MO","ripley county",-1.58992748263761,314681,166156,33849,0.397445217571918,13807,0,0.0128195842688491,0.668720550924248
29195,"MO","saline county",1.01363745678923,5499049,752574,41567,0.398758420287941,23010,0,0.0969578444154715,0.345051379123851
29197,"MO","schuyler county",-2.39279433334029,668247,52965,38848,0.433619210977702,4450,0,0.00719101123595506,0.595447490946715
29199,"MO","scotland county",-0.0225251877271959,1551988,95442,42939,0.406491002570694,4883,0,0.0028670899037477,0.589430894308943
29201,"MO","scott county",0.790794532412653,3385349,1382330,41628,0.426677807740514,38858,0,0.021565700756601,0.556367432150313
29203,"MO","shannon county",-0.520385386633604,0,78279,31202,0.442974922706974,8273,0,0.0181312703976792,0.560963114754098
29205,"MO","shelby county",0.408789517499297,3139442,135456,42593,0.447468958930277,6084,0,0.0170940170940171,0.589790897908979
29183,"MO","st. charles county",-7.04299063368544,1849436,13758667,78380,0.253164116828929,385115,0.941695216167108,0.0315827739766044,0.264012871341717
29185,"MO","st. clair county",-3.79746856895425,403122,109823,35066,0.41052029731275,9396,0,0.0104299702000851,0.553995680345572
29187,"MO","st. francois county",-3.58743091500887,55339,1695211,42873,0.373212860932008,66248,0,0.0149891317473735,0.453872299101724
29189,"MO","st. louis county",-6.64897628344172,168192,78587187,62931,0.213503297188423,999539,0.977345303187134,0.0277968143314068,-0.16243522750068
29510,"MO","st. louis city",-3.84904003434504,0,31058988,38664,0.232314743732426,314867,0.999996868090224,0.0390005939015521,-0.637394723829109
29186,"MO","ste. genevieve county",-4.46479885264943,546842,608961,50959,0.418212210459285,17882,0,0.0108488983335197,0.349332072348977
29207,"MO","stoddard county",0.331562288756571,5262615,1285942,40076,0.40246088262365,29634,0,0.0164675710332726,0.693176683235427
29209,"MO","stone county",0.239187561301746,83460,632396,43292,0.357843746118495,31529,0,0.0209965428652986,0.620570806627162
29211,"MO","sullivan county",2.32309544447036,780738,1112438,42034,0.496503496503497,6382,0,0.184895017235976,0.546698872785829
29213,"MO","taney county",-0.897958751189587,0,2253778,39661,0.357596888829288,54308,0,0.0555903365986595,0.592888584982264
29215,"MO","texas county",-1.72403374948087,0,388907,35571,0.410892197470055,25714,0,0.0204168935210391,0.653589391860997
29217,"MO","vernon county",-2.68577650805577,1502905,697990,41479,0.41931982633864,20665,0,0.0206145656907815,0.562033582089552
29219,"MO","warren county",-3.28633478940366,951123,698086,56193,0.364738482854174,33554,0,0.0321869225725696,0.45629836356717
29221,"MO","washington county",-1.27273215703521,33730,327796,37810,0.401101449275362,24968,0,0.0128164049983979,0.551891367604268
29223,"MO","wayne county",0.456417011855814,32020,158478,35135,0.362275137776853,13369,0,0.0162315805221034,0.643778319972116
29225,"MO","webster county",-0.884252409519026,24939,590074,45185,0.399548347361938,37558,0,0.0195164811757815,0.578550029958059
29227,"MO","worth county",0.734837271348432,555269,34583,48214,0.432214765100671,2053,0,0.011690209449586,0.58604206500956
29229,"MO","wright county",-1.83404357682463,0,344024,31290,0.437625997903395,18304,0,0.0171000874125874,0.684763789265397
28001,"MS","adams county",-7.06535187322853,361240,877169,30359,0.347565165605387,31583,0,0.0844441629990818,-0.147044375307025
28003,"MS","alcorn county",-1.62962541424246,761095,1176348,38919,0.335103852861899,37242,0,0.0301809784651737,0.617887828969623
28005,"MS","amite county",-1.97715834934238,109450,165831,30129,0.389402407566638,12574,0,0.00230634642913949,0.226645812597753
28009,"MS","benton county",-2.57012370286674,533082,270600,40605,0.355265478920445,8306,0,0.024560558632314,0.131881881881882
28013,"MS","calhoun county",-3.16910042886837,819075,255563,33370,0.359002825999193,14617,0,0.0567147841554355,0.390597886101909
28017,"MS","chickasaw county",-3.09825311569436,888701,400448,33579,0.365000882924245,17305,0,0.0442068766252528,0.0605830164765526
28019,"MS","choctaw county",-3.08558357485953,0,556048,34542,0.355996548748922,8360,0,0.00490430622009569,0.389303482587065
28023,"MS","clarke county",-5.19304903224944,0,267665,37626,0.348577601728484,16089,0,0.00857728883087824,0.32827693504473
28025,"MS","clay county",-3.40977704585818,199715,463273,34118,0.320023837902265,19990,0,0.0064032016008004,-0.156526104417671
