dyad,state1no,state1ab,state2no,state2ab,year,conttype,version
380390,380,"SWD",390,"DEN",1975,2,3.1
380390,380,"SWD",390,"DEN",1976,2,3.1
380390,380,"SWD",390,"DEN",1977,2,3.1
380390,380,"SWD",390,"DEN",1978,2,3.1
380390,380,"SWD",390,"DEN",1979,2,3.1
380390,380,"SWD",390,"DEN",1980,2,3.1
380390,380,"SWD",390,"DEN",1981,2,3.1
380390,380,"SWD",390,"DEN",1982,2,3.1
380390,380,"SWD",390,"DEN",1983,2,3.1
380390,380,"SWD",390,"DEN",1984,2,3.1
380390,380,"SWD",390,"DEN",1985,2,3.1
380390,380,"SWD",390,"DEN",1986,2,3.1
380390,380,"SWD",390,"DEN",1987,2,3.1
380390,380,"SWD",390,"DEN",1988,2,3.1
380390,380,"SWD",390,"DEN",1989,2,3.1
380390,380,"SWD",390,"DEN",1990,2,3.1
380390,380,"SWD",390,"DEN",1991,2,3.1
380390,380,"SWD",390,"DEN",1992,2,3.1
380390,380,"SWD",390,"DEN",1993,2,3.1
380390,380,"SWD",390,"DEN",1994,2,3.1
380390,380,"SWD",390,"DEN",1995,2,3.1
380390,380,"SWD",390,"DEN",1996,2,3.1
380390,380,"SWD",390,"DEN",1997,2,3.1
380390,380,"SWD",390,"DEN",1998,2,3.1
380390,380,"SWD",390,"DEN",1999,2,3.1
380390,380,"SWD",390,"DEN",2000,2,3.1
380390,380,"SWD",390,"DEN",2000,2,3.1
380390,380,"SWD",390,"DEN",2001,2,3.1
380390,380,"SWD",390,"DEN",2002,2,3.1
380390,380,"SWD",390,"DEN",2003,2,3.1
380390,380,"SWD",390,"DEN",2004,2,3.1
380390,380,"SWD",390,"DEN",2005,2,3.1
380390,380,"SWD",390,"DEN",2006,2,3.1
200385,385,"NOR",200,"UKG",1905,5,3.1
200385,385,"NOR",200,"UKG",1906,5,3.1
200385,385,"NOR",200,"UKG",1907,5,3.1
200385,385,"NOR",200,"UKG",1908,5,3.1
200385,385,"NOR",200,"UKG",1909,5,3.1
200385,385,"NOR",200,"UKG",1910,5,3.1
200385,385,"NOR",200,"UKG",1911,5,3.1
200385,385,"NOR",200,"UKG",1912,5,3.1
200385,385,"NOR",200,"UKG",1913,5,3.1
200385,385,"NOR",200,"UKG",1914,5,3.1
200385,385,"NOR",200,"UKG",1915,5,3.1
200385,385,"NOR",200,"UKG",1916,5,3.1
200385,385,"NOR",200,"UKG",1917,5,3.1
200385,385,"NOR",200,"UKG",1918,5,3.1
200385,385,"NOR",200,"UKG",1919,5,3.1
200385,385,"NOR",200,"UKG",1920,5,3.1
200385,385,"NOR",200,"UKG",1921,5,3.1
200385,385,"NOR",200,"UKG",1922,5,3.1
200385,385,"NOR",200,"UKG",1923,5,3.1
200385,385,"NOR",200,"UKG",1924,5,3.1
200385,385,"NOR",200,"UKG",1925,5,3.1
200385,385,"NOR",200,"UKG",1926,5,3.1
200385,385,"NOR",200,"UKG",1927,5,3.1
200385,385,"NOR",200,"UKG",1928,5,3.1
200385,385,"NOR",200,"UKG",1929,5,3.1
200385,385,"NOR",200,"UKG",1930,5,3.1
200385,385,"NOR",200,"UKG",1931,5,3.1
200385,385,"NOR",200,"UKG",1932,5,3.1
200385,385,"NOR",200,"UKG",1933,5,3.1
200385,385,"NOR",200,"UKG",1934,5,3.1
200385,385,"NOR",200,"UKG",1935,5,3.1
200385,385,"NOR",200,"UKG",1936,5,3.1
200385,385,"NOR",200,"UKG",1937,5,3.1
200385,385,"NOR",200,"UKG",1938,5,3.1
200385,385,"NOR",200,"UKG",1939,5,3.1
200385,385,"NOR",200,"UKG",1940,5,3.1
200385,385,"NOR",200,"UKG",1945,5,3.1
200385,385,"NOR",200,"UKG",1946,5,3.1
200385,385,"NOR",200,"UKG",1947,5,3.1
200385,385,"NOR",200,"UKG",1948,5,3.1
200385,385,"NOR",200,"UKG",1949,5,3.1
200385,385,"NOR",200,"UKG",1950,5,3.1
200385,385,"NOR",200,"UKG",1951,5,3.1
200385,385,"NOR",200,"UKG",1952,5,3.1
200385,385,"NOR",200,"UKG",1953,5,3.1
200385,385,"NOR",200,"UKG",1954,5,3.1
200385,385,"NOR",200,"UKG",1955,5,3.1
200385,385,"NOR",200,"UKG",1956,5,3.1
200385,385,"NOR",200,"UKG",1957,5,3.1
200385,385,"NOR",200,"UKG",1958,5,3.1
200385,385,"NOR",200,"UKG",1959,5,3.1
200385,385,"NOR",200,"UKG",1960,5,3.1
200385,385,"NOR",200,"UKG",1961,5,3.1
200385,385,"NOR",200,"UKG",1962,5,3.1
200385,385,"NOR",200,"UKG",1963,5,3.1
200385,385,"NOR",200,"UKG",1964,5,3.1
200385,385,"NOR",200,"UKG",1965,5,3.1
200385,385,"NOR",200,"UKG",1966,5,3.1
200385,385,"NOR",200,"UKG",1967,5,3.1
200385,385,"NOR",200,"UKG",1968,5,3.1
200385,385,"NOR",200,"UKG",1969,5,3.1
200385,385,"NOR",200,"UKG",1970,5,3.1
200385,385,"NOR",200,"UKG",1971,5,3.1
200385,385,"NOR",200,"UKG",1972,5,3.1
200385,385,"NOR",200,"UKG",1973,5,3.1
200385,385,"NOR",200,"UKG",1974,5,3.1
200385,385,"NOR",200,"UKG",1975,5,3.1
200385,385,"NOR",200,"UKG",1976,5,3.1
200385,385,"NOR",200,"UKG",1977,5,3.1
200385,385,"NOR",200,"UKG",1978,5,3.1
200385,385,"NOR",200,"UKG",1979,5,3.1
200385,385,"NOR",200,"UKG",1980,5,3.1
200385,385,"NOR",200,"UKG",1981,5,3.1
200385,385,"NOR",200,"UKG",1982,5,3.1
200385,385,"NOR",200,"UKG",1983,5,3.1
200385,385,"NOR",200,"UKG",1984,5,3.1
200385,385,"NOR",200,"UKG",1985,5,3.1
200385,385,"NOR",200,"UKG",1986,5,3.1
200385,385,"NOR",200,"UKG",1987,5,3.1
200385,385,"NOR",200,"UKG",1988,5,3.1
200385,385,"NOR",200,"UKG",1989,5,3.1
200385,385,"NOR",200,"UKG",1990,5,3.1
200385,385,"NOR",200,"UKG",1991,5,3.1
200385,385,"NOR",200,"UKG",1992,5,3.1
200385,385,"NOR",200,"UKG",1993,5,3.1
200385,385,"NOR",200,"UKG",1994,5,3.1
200385,385,"NOR",200,"UKG",1995,5,3.1
200385,385,"NOR",200,"UKG",1996,5,3.1
200385,385,"NOR",200,"UKG",1997,5,3.1
200385,385,"NOR",200,"UKG",1998,5,3.1
200385,385,"NOR",200,"UKG",1999,5,3.1
200385,385,"NOR",200,"UKG",2000,5,3.1
200385,385,"NOR",200,"UKG",2001,5,3.1
200385,385,"NOR",200,"UKG",2002,5,3.1
200385,385,"NOR",200,"UKG",2003,5,3.1
200385,385,"NOR",200,"UKG",2004,5,3.1
200385,385,"NOR",200,"UKG",2005,5,3.1
200385,385,"NOR",200,"UKG",2006,5,3.1
210385,385,"NOR",210,"NTH",1905,5,3.1
210385,385,"NOR",210,"NTH",1906,5,3.1
210385,385,"NOR",210,"NTH",1907,5,3.1
210385,385,"NOR",210,"NTH",1908,5,3.1
210385,385,"NOR",210,"NTH",1909,5,3.1
210385,385,"NOR",210,"NTH",1910,5,3.1
210385,385,"NOR",210,"NTH",1911,5,3.1
210385,385,"NOR",210,"NTH",1912,5,3.1
210385,385,"NOR",210,"NTH",1913,5,3.1
210385,385,"NOR",210,"NTH",1914,5,3.1
210385,385,"NOR",210,"NTH",1915,5,3.1
210385,385,"NOR",210,"NTH",1916,5,3.1
210385,385,"NOR",210,"NTH",1917,5,3.1
210385,385,"NOR",210,"NTH",1918,5,3.1
210385,385,"NOR",210,"NTH",1919,5,3.1
210385,385,"NOR",210,"NTH",1920,5,3.1
210385,385,"NOR",210,"NTH",1921,5,3.1
210385,385,"NOR",210,"NTH",1922,5,3.1
210385,385,"NOR",210,"NTH",1923,5,3.1
210385,385,"NOR",210,"NTH",1924,5,3.1
210385,385,"NOR",210,"NTH",1925,5,3.1
210385,385,"NOR",210,"NTH",1926,5,3.1
210385,385,"NOR",210,"NTH",1927,5,3.1
210385,385,"NOR",210,"NTH",1928,5,3.1
210385,385,"NOR",210,"NTH",1929,5,3.1
210385,385,"NOR",210,"NTH",1930,5,3.1
210385,385,"NOR",210,"NTH",1931,5,3.1
210385,385,"NOR",210,"NTH",1932,5,3.1
210385,385,"NOR",210,"NTH",1933,5,3.1
210385,385,"NOR",210,"NTH",1934,5,3.1
210385,385,"NOR",210,"NTH",1935,5,3.1
210385,385,"NOR",210,"NTH",1936,5,3.1
210385,385,"NOR",210,"NTH",1937,5,3.1
210385,385,"NOR",210,"NTH",1938,5,3.1
210385,385,"NOR",210,"NTH",1939,5,3.1
210385,385,"NOR",210,"NTH",1940,5,3.1
210385,385,"NOR",210,"NTH",1945,5,3.1
210385,385,"NOR",210,"NTH",1946,5,3.1
210385,385,"NOR",210,"NTH",1947,5,3.1
210385,385,"NOR",210,"NTH",1948,5,3.1
210385,385,"NOR",210,"NTH",1949,5,3.1
210385,385,"NOR",210,"NTH",1950,5,3.1
210385,385,"NOR",210,"NTH",1951,5,3.1
210385,385,"NOR",210,"NTH",1952,5,3.1
210385,385,"NOR",210,"NTH",1953,5,3.1
210385,385,"NOR",210,"NTH",1954,5,3.1
210385,385,"NOR",210,"NTH",1955,5,3.1
210385,385,"NOR",210,"NTH",1956,5,3.1
210385,385,"NOR",210,"NTH",1957,5,3.1
210385,385,"NOR",210,"NTH",1958,5,3.1
210385,385,"NOR",210,"NTH",1959,5,3.1
210385,385,"NOR",210,"NTH",1960,5,3.1
210385,385,"NOR",210,"NTH",1961,5,3.1
210385,385,"NOR",210,"NTH",1962,5,3.1
210385,385,"NOR",210,"NTH",1963,5,3.1
210385,385,"NOR",210,"NTH",1964,5,3.1
210385,385,"NOR",210,"NTH",1965,5,3.1
210385,385,"NOR",210,"NTH",1966,5,3.1
210385,385,"NOR",210,"NTH",1967,5,3.1
210385,385,"NOR",210,"NTH",1968,5,3.1
210385,385,"NOR",210,"NTH",1969,5,3.1
210385,385,"NOR",210,"NTH",1970,5,3.1
210385,385,"NOR",210,"NTH",1971,5,3.1
210385,385,"NOR",210,"NTH",1972,5,3.1
210385,385,"NOR",210,"NTH",1973,5,3.1
210385,385,"NOR",210,"NTH",1974,5,3.1
210385,385,"NOR",210,"NTH",1975,5,3.1
210385,385,"NOR",210,"NTH",1976,5,3.1
210385,385,"NOR",210,"NTH",1977,5,3.1
210385,385,"NOR",210,"NTH",1978,5,3.1
210385,385,"NOR",210,"NTH",1979,5,3.1
210385,385,"NOR",210,"NTH",1980,5,3.1
210385,385,"NOR",210,"NTH",1981,5,3.1
210385,385,"NOR",210,"NTH",1982,5,3.1
210385,385,"NOR",210,"NTH",1983,5,3.1
210385,385,"NOR",210,"NTH",1984,5,3.1
210385,385,"NOR",210,"NTH",1985,5,3.1
210385,385,"NOR",210,"NTH",1986,5,3.1
210385,385,"NOR",210,"NTH",1987,5,3.1
210385,385,"NOR",210,"NTH",1988,5,3.1
210385,385,"NOR",210,"NTH",1989,5,3.1
210385,385,"NOR",210,"NTH",1990,5,3.1
210385,385,"NOR",210,"NTH",1991,5,3.1
210385,385,"NOR",210,"NTH",1992,5,3.1
210385,385,"NOR",210,"NTH",1993,5,3.1
210385,385,"NOR",210,"NTH",1994,5,3.1
210385,385,"NOR",210,"NTH",1995,5,3.1
210385,385,"NOR",210,"NTH",1996,5,3.1
210385,385,"NOR",210,"NTH",1997,5,3.1
210385,385,"NOR",210,"NTH",1998,5,3.1
210385,385,"NOR",210,"NTH",1999,5,3.1
210385,385,"NOR",210,"NTH",2000,5,3.1
210385,385,"NOR",210,"NTH",2001,5,3.1
210385,385,"NOR",210,"NTH",2002,5,3.1
210385,385,"NOR",210,"NTH",2003,5,3.1
210385,385,"NOR",210,"NTH",2004,5,3.1
210385,385,"NOR",210,"NTH",2005,5,3.1
210385,385,"NOR",210,"NTH",2006,5,3.1
255385,385,"NOR",255,"GMY",1905,5,3.1
255385,385,"NOR",255,"GMY",1906,5,3.1
255385,385,"NOR",255,"GMY",1907,5,3.1
255385,385,"NOR",255,"GMY",1908,5,3.1
255385,385,"NOR",255,"GMY",1909,5,3.1
255385,385,"NOR",255,"GMY",1910,5,3.1
255385,385,"NOR",255,"GMY",1911,5,3.1
255385,385,"NOR",255,"GMY",1912,5,3.1
255385,385,"NOR",255,"GMY",1913,5,3.1
255385,385,"NOR",255,"GMY",1914,5,3.1
255385,385,"NOR",255,"GMY",1915,5,3.1
255385,385,"NOR",255,"GMY",1916,5,3.1
255385,385,"NOR",255,"GMY",1917,5,3.1
255385,385,"NOR",255,"GMY",1918,5,3.1
255385,385,"NOR",255,"GMY",1919,5,3.1
255385,385,"NOR",255,"GMY",1920,5,3.1
255385,385,"NOR",255,"GMY",1921,5,3.1
255385,385,"NOR",255,"GMY",1922,5,3.1
255385,385,"NOR",255,"GMY",1923,5,3.1
255385,385,"NOR",255,"GMY",1924,5,3.1
255385,385,"NOR",255,"GMY",1925,5,3.1
255385,385,"NOR",255,"GMY",1926,5,3.1
255385,385,"NOR",255,"GMY",1927,5,3.1
255385,385,"NOR",255,"GMY",1928,5,3.1
255385,385,"NOR",255,"GMY",1929,5,3.1
255385,385,"NOR",255,"GMY",1930,5,3.1
255385,385,"NOR",255,"GMY",1931,5,3.1
255385,385,"NOR",255,"GMY",1932,5,3.1
255385,385,"NOR",255,"GMY",1933,5,3.1
255385,385,"NOR",255,"GMY",1934,5,3.1
255385,385,"NOR",255,"GMY",1935,5,3.1
255385,385,"NOR",255,"GMY",1936,5,3.1
255385,385,"NOR",255,"GMY",1937,5,3.1
255385,385,"NOR",255,"GMY",1938,5,3.1
255385,385,"NOR",255,"GMY",1939,5,3.1
255385,385,"NOR",255,"GMY",1940,5,3.1
255385,385,"NOR",255,"GMY",1990,5,3.1
255385,385,"NOR",255,"GMY",1991,5,3.1
255385,385,"NOR",255,"GMY",1992,5,3.1
255385,385,"NOR",255,"GMY",1993,5,3.1
255385,385,"NOR",255,"GMY",1994,5,3.1
255385,385,"NOR",255,"GMY",1995,5,3.1
255385,385,"NOR",255,"GMY",1996,5,3.1
255385,385,"NOR",255,"GMY",1997,5,3.1
255385,385,"NOR",255,"GMY",1998,5,3.1
255385,385,"NOR",255,"GMY",1999,5,3.1
255385,385,"NOR",255,"GMY",2000,5,3.1
255385,385,"NOR",255,"GMY",2001,5,3.1
255385,385,"NOR",255,"GMY",2002,5,3.1
255385,385,"NOR",255,"GMY",2003,5,3.1
255385,385,"NOR",255,"GMY",2004,5,3.1
255385,385,"NOR",255,"GMY",2005,5,3.1
255385,385,"NOR",255,"GMY",2006,5,3.1
260385,385,"NOR",260,"GFR",1955,5,3.1
260385,385,"NOR",260,"GFR",1956,5,3.1
260385,385,"NOR",260,"GFR",1957,5,3.1
260385,385,"NOR",260,"GFR",1958,5,3.1
260385,385,"NOR",260,"GFR",1959,5,3.1
260385,385,"NOR",260,"GFR",1960,5,3.1
260385,385,"NOR",260,"GFR",1961,5,3.1
260385,385,"NOR",260,"GFR",1962,5,3.1
260385,385,"NOR",260,"GFR",1963,5,3.1
260385,385,"NOR",260,"GFR",1964,5,3.1
260385,385,"NOR",260,"GFR",1965,5,3.1
260385,385,"NOR",260,"GFR",1966,5,3.1
260385,385,"NOR",260,"GFR",1967,5,3.1
260385,385,"NOR",260,"GFR",1968,5,3.1
260385,385,"NOR",260,"GFR",1969,5,3.1
260385,385,"NOR",260,"GFR",1970,5,3.1
260385,385,"NOR",260,"GFR",1971,5,3.1
260385,385,"NOR",260,"GFR",1972,5,3.1
260385,385,"NOR",260,"GFR",1973,5,3.1
260385,385,"NOR",260,"GFR",1974,5,3.1
260385,385,"NOR",260,"GFR",1975,5,3.1
260385,385,"NOR",260,"GFR",1976,5,3.1
260385,385,"NOR",260,"GFR",1977,5,3.1
260385,385,"NOR",260,"GFR",1978,5,3.1
260385,385,"NOR",260,"GFR",1979,5,3.1
260385,385,"NOR",260,"GFR",1980,5,3.1
260385,385,"NOR",260,"GFR",1981,5,3.1
260385,385,"NOR",260,"GFR",1982,5,3.1
260385,385,"NOR",260,"GFR",1983,5,3.1
260385,385,"NOR",260,"GFR",1984,5,3.1
260385,385,"NOR",260,"GFR",1985,5,3.1
260385,385,"NOR",260,"GFR",1986,5,3.1
260385,385,"NOR",260,"GFR",1987,5,3.1
260385,385,"NOR",260,"GFR",1988,5,3.1
260385,385,"NOR",260,"GFR",1989,5,3.1
260385,385,"NOR",260,"GFR",1990,5,3.1
365385,385,"NOR",365,"USR",1905,1,3.1
365385,385,"NOR",365,"USR",1906,1,3.1
365385,385,"NOR",365,"USR",1907,1,3.1
365385,385,"NOR",365,"USR",1908,1,3.1
365385,385,"NOR",365,"USR",1909,1,3.1
365385,385,"NOR",365,"USR",1910,1,3.1
365385,385,"NOR",365,"USR",1911,1,3.1
365385,385,"NOR",365,"USR",1912,1,3.1
365385,385,"NOR",365,"USR",1913,1,3.1
365385,385,"NOR",365,"USR",1914,1,3.1
365385,385,"NOR",365,"USR",1915,1,3.1
365385,385,"NOR",365,"USR",1916,1,3.1
365385,385,"NOR",365,"USR",1917,1,3.1
365385,385,"NOR",365,"USR",1917,4,3.1
365385,385,"NOR",365,"USR",1918,4,3.1
365385,385,"NOR",365,"USR",1919,4,3.1
365385,385,"NOR",365,"USR",1920,4,3.1
365385,385,"NOR",365,"USR",1921,4,3.1
365385,385,"NOR",365,"USR",1922,4,3.1
365385,385,"NOR",365,"USR",1923,4,3.1
365385,385,"NOR",365,"USR",1924,4,3.1
365385,385,"NOR",365,"USR",1925,4,3.1
365385,385,"NOR",365,"USR",1926,4,3.1
365385,385,"NOR",365,"USR",1927,4,3.1
365385,385,"NOR",365,"USR",1928,4,3.1
365385,385,"NOR",365,"USR",1929,4,3.1
365385,385,"NOR",365,"USR",1930,4,3.1
365385,385,"NOR",365,"USR",1931,4,3.1
365385,385,"NOR",365,"USR",1932,4,3.1
365385,385,"NOR",365,"USR",1933,4,3.1
365385,385,"NOR",365,"USR",1934,4,3.1
365385,385,"NOR",365,"USR",1935,4,3.1
365385,385,"NOR",365,"USR",1936,4,3.1
365385,385,"NOR",365,"USR",1937,4,3.1
365385,385,"NOR",365,"USR",1938,4,3.1
365385,385,"NOR",365,"USR",1939,4,3.1
365385,385,"NOR",365,"USR",1940,4,3.1
365385,385,"NOR",365,"USR",1945,4,3.1
365385,385,"NOR",365,"USR",1946,4,3.1
365385,385,"NOR",365,"USR",1947,1,3.1
365385,385,"NOR",365,"USR",1947,4,3.1
365385,385,"NOR",365,"USR",1948,1,3.1
365385,385,"NOR",365,"USR",1949,1,3.1
365385,385,"NOR",365,"USR",1950,1,3.1
365385,385,"NOR",365,"USR",1951,1,3.1
365385,385,"NOR",365,"USR",1952,1,3.1
365385,385,"NOR",365,"USR",1953,1,3.1
365385,385,"NOR",365,"USR",1954,1,3.1
365385,385,"NOR",365,"USR",1955,1,3.1
365385,385,"NOR",365,"USR",1956,1,3.1
365385,385,"NOR",365,"USR",1957,1,3.1
365385,385,"NOR",365,"USR",1958,1,3.1
365385,385,"NOR",365,"USR",1959,1,3.1
365385,385,"NOR",365,"USR",1960,1,3.1
365385,385,"NOR",365,"USR",1961,1,3.1
365385,385,"NOR",365,"USR",1962,1,3.1
365385,385,"NOR",365,"USR",1963,1,3.1
365385,385,"NOR",365,"USR",1964,1,3.1
365385,385,"NOR",365,"USR",1965,1,3.1
365385,385,"NOR",365,"USR",1966,1,3.1
365385,385,"NOR",365,"USR",1967,1,3.1
365385,385,"NOR",365,"USR",1968,1,3.1
365385,385,"NOR",365,"USR",1969,1,3.1
365385,385,"NOR",365,"USR",1970,1,3.1
365385,385,"NOR",365,"USR",1971,1,3.1
365385,385,"NOR",365,"USR",1972,1,3.1
365385,385,"NOR",365,"USR",1973,1,3.1
365385,385,"NOR",365,"USR",1974,1,3.1
365385,385,"NOR",365,"USR",1975,1,3.1
365385,385,"NOR",365,"USR",1976,1,3.1
365385,385,"NOR",365,"USR",1977,1,3.1
365385,385,"NOR",365,"USR",1978,1,3.1
365385,385,"NOR",365,"USR",1979,1,3.1
365385,385,"NOR",365,"USR",1980,1,3.1
365385,385,"NOR",365,"USR",1981,1,3.1
365385,385,"NOR",365,"USR",1982,1,3.1
365385,385,"NOR",365,"USR",1983,1,3.1
365385,385,"NOR",365,"USR",1984,1,3.1
365385,385,"NOR",365,"USR",1985,1,3.1
365385,385,"NOR",365,"USR",1986,1,3.1
365385,385,"NOR",365,"USR",1987,1,3.1
365385,385,"NOR",365,"USR",1988,1,3.1
365385,385,"NOR",365,"USR",1989,1,3.1
365385,385,"NOR",365,"USR",1990,1,3.1
365385,385,"NOR",365,"USR",1991,1,3.1
365385,385,"NOR",365,"USR",1992,1,3.1
365385,385,"NOR",365,"USR",1993,1,3.1
365385,385,"NOR",365,"USR",1994,1,3.1
365385,385,"NOR",365,"USR",1995,1,3.1
365385,385,"NOR",365,"USR",1996,1,3.1
365385,385,"NOR",365,"USR",1997,1,3.1
365385,385,"NOR",365,"USR",1998,1,3.1
365385,385,"NOR",365,"USR",1999,1,3.1
365385,385,"NOR",365,"USR",2000,1,3.1
365385,385,"NOR",365,"USR",2001,1,3.1
365385,385,"NOR",365,"USR",2002,1,3.1
365385,385,"NOR",365,"USR",2003,1,3.1
365385,385,"NOR",365,"USR",2004,1,3.1
365385,385,"NOR",365,"USR",2005,1,3.1
365385,385,"NOR",365,"USR",2006,1,3.1
375385,385,"NOR",375,"FIN",1917,1,3.1
375385,385,"NOR",375,"FIN",1918,1,3.1
375385,385,"NOR",375,"FIN",1919,1,3.1
375385,385,"NOR",375,"FIN",1920,1,3.1
375385,385,"NOR",375,"FIN",1921,1,3.1
375385,385,"NOR",375,"FIN",1922,1,3.1
375385,385,"NOR",375,"FIN",1923,1,3.1
375385,385,"NOR",375,"FIN",1924,1,3.1
375385,385,"NOR",375,"FIN",1925,1,3.1
375385,385,"NOR",375,"FIN",1926,1,3.1
375385,385,"NOR",375,"FIN",1927,1,3.1
375385,385,"NOR",375,"FIN",1928,1,3.1
375385,385,"NOR",375,"FIN",1929,1,3.1
375385,385,"NOR",375,"FIN",1930,1,3.1
375385,385,"NOR",375,"FIN",1931,1,3.1
375385,385,"NOR",375,"FIN",1932,1,3.1
375385,385,"NOR",375,"FIN",1933,1,3.1
375385,385,"NOR",375,"FIN",1934,1,3.1
375385,385,"NOR",375,"FIN",1935,1,3.1
375385,385,"NOR",375,"FIN",1936,1,3.1
375385,385,"NOR",375,"FIN",1937,1,3.1
375385,385,"NOR",375,"FIN",1938,1,3.1
375385,385,"NOR",375,"FIN",1939,1,3.1
375385,385,"NOR",375,"FIN",1940,1,3.1
375385,385,"NOR",375,"FIN",1945,1,3.1
375385,385,"NOR",375,"FIN",1946,1,3.1
375385,385,"NOR",375,"FIN",1947,1,3.1
375385,385,"NOR",375,"FIN",1948,1,3.1
375385,385,"NOR",375,"FIN",1949,1,3.1
375385,385,"NOR",375,"FIN",1950,1,3.1
375385,385,"NOR",375,"FIN",1951,1,3.1
375385,385,"NOR",375,"FIN",1952,1,3.1
375385,385,"NOR",375,"FIN",1953,1,3.1
375385,385,"NOR",375,"FIN",1954,1,3.1
375385,385,"NOR",375,"FIN",1955,1,3.1
375385,385,"NOR",375,"FIN",1956,1,3.1
375385,385,"NOR",375,"FIN",1957,1,3.1
375385,385,"NOR",375,"FIN",1958,1,3.1
375385,385,"NOR",375,"FIN",1959,1,3.1
375385,385,"NOR",375,"FIN",1960,1,3.1
375385,385,"NOR",375,"FIN",1961,1,3.1
375385,385,"NOR",375,"FIN",1962,1,3.1
375385,385,"NOR",375,"FIN",1963,1,3.1
375385,385,"NOR",375,"FIN",1964,1,3.1
375385,385,"NOR",375,"FIN",1965,1,3.1
375385,385,"NOR",375,"FIN",1966,1,3.1
375385,385,"NOR",375,"FIN",1967,1,3.1
375385,385,"NOR",375,"FIN",1968,1,3.1
375385,385,"NOR",375,"FIN",1969,1,3.1
375385,385,"NOR",375,"FIN",1970,1,3.1
375385,385,"NOR",375,"FIN",1971,1,3.1
375385,385,"NOR",375,"FIN",1972,1,3.1
375385,385,"NOR",375,"FIN",1973,1,3.1
375385,385,"NOR",375,"FIN",1974,1,3.1
375385,385,"NOR",375,"FIN",1975,1,3.1
375385,385,"NOR",375,"FIN",1976,1,3.1
375385,385,"NOR",375,"FIN",1977,1,3.1
375385,385,"NOR",375,"FIN",1978,1,3.1
375385,385,"NOR",375,"FIN",1979,1,3.1
375385,385,"NOR",375,"FIN",1980,1,3.1
375385,385,"NOR",375,"FIN",1981,1,3.1
375385,385,"NOR",375,"FIN",1982,1,3.1
375385,385,"NOR",375,"FIN",1983,1,3.1
375385,385,"NOR",375,"FIN",1984,1,3.1
375385,385,"NOR",375,"FIN",1985,1,3.1
375385,385,"NOR",375,"FIN",1986,1,3.1
375385,385,"NOR",375,"FIN",1987,1,3.1
375385,385,"NOR",375,"FIN",1988,1,3.1
375385,385,"NOR",375,"FIN",1989,1,3.1
375385,385,"NOR",375,"FIN",1990,1,3.1
375385,385,"NOR",375,"FIN",1991,1,3.1
375385,385,"NOR",375,"FIN",1992,1,3.1
375385,385,"NOR",375,"FIN",1993,1,3.1
375385,385,"NOR",375,"FIN",1994,1,3.1
375385,385,"NOR",375,"FIN",1995,1,3.1
375385,385,"NOR",375,"FIN",1996,1,3.1
375385,385,"NOR",375,"FIN",1997,1,3.1
375385,385,"NOR",375,"FIN",1998,1,3.1
375385,385,"NOR",375,"FIN",1999,1,3.1
375385,385,"NOR",375,"FIN",2000,1,3.1
375385,385,"NOR",375,"FIN",2001,1,3.1
375385,385,"NOR",375,"FIN",2002,1,3.1
375385,385,"NOR",375,"FIN",2003,1,3.1
375385,385,"NOR",375,"FIN",2004,1,3.1
375385,385,"NOR",375,"FIN",2005,1,3.1
375385,385,"NOR",375,"FIN",2006,1,3.1
380385,385,"NOR",380,"SWD",1905,1,3.1
380385,385,"NOR",380,"SWD",1906,1,3.1
380385,385,"NOR",380,"SWD",1907,1,3.1
380385,385,"NOR",380,"SWD",1908,1,3.1
380385,385,"NOR",380,"SWD",1909,1,3.1
380385,385,"NOR",380,"SWD",1910,1,3.1
380385,385,"NOR",380,"SWD",1911,1,3.1
380385,385,"NOR",380,"SWD",1912,1,3.1
380385,385,"NOR",380,"SWD",1913,1,3.1
380385,385,"NOR",380,"SWD",1914,1,3.1
380385,385,"NOR",380,"SWD",1915,1,3.1
380385,385,"NOR",380,"SWD",1916,1,3.1
380385,385,"NOR",380,"SWD",1917,1,3.1
380385,385,"NOR",380,"SWD",1918,1,3.1
380385,385,"NOR",380,"SWD",1919,1,3.1
380385,385,"NOR",380,"SWD",1920,1,3.1
380385,385,"NOR",380,"SWD",1921,1,3.1
380385,385,"NOR",380,"SWD",1922,1,3.1
380385,385,"NOR",380,"SWD",1923,1,3.1
380385,385,"NOR",380,"SWD",1924,1,3.1
380385,385,"NOR",380,"SWD",1925,1,3.1
380385,385,"NOR",380,"SWD",1926,1,3.1
380385,385,"NOR",380,"SWD",1927,1,3.1
380385,385,"NOR",380,"SWD",1928,1,3.1
380385,385,"NOR",380,"SWD",1929,1,3.1
380385,385,"NOR",380,"SWD",1930,1,3.1
380385,385,"NOR",380,"SWD",1931,1,3.1
380385,385,"NOR",380,"SWD",1932,1,3.1
380385,385,"NOR",380,"SWD",1933,1,3.1
380385,385,"NOR",380,"SWD",1934,1,3.1
380385,385,"NOR",380,"SWD",1935,1,3.1
380385,385,"NOR",380,"SWD",1936,1,3.1
380385,385,"NOR",380,"SWD",1937,1,3.1
380385,385,"NOR",380,"SWD",1938,1,3.1
380385,385,"NOR",380,"SWD",1939,1,3.1
380385,385,"NOR",380,"SWD",1940,1,3.1
380385,385,"NOR",380,"SWD",1945,1,3.1
