"ccode1","ccode2","edge","defense","mil_ratio","tot_trade","joint_dem","year"
200,850,618,0,0.81459749,36.299999,0,1967
200,850,618,0,0.80636942,36,0,1968
200,850,618,0,0.82190901,43.099998,0,1969
200,850,618,0,0.77775067,52.900002,0,1970
200,850,618,0,0.81146145,64,0,1971
200,850,618,0,0.77209467,87,0,1972
200,850,618,0,0.7542026,139.7,0,1973
200,850,618,0,0.73785508,180.7,0,1974
200,850,618,0,0.68677235,197.89999,0,1975
200,850,618,0,0.67781806,216.5,0,1976
200,850,618,0,0.63934845,285,0,1977
200,850,618,0,0.66500133,271.39999,0,1978
200,850,618,0,0.71477431,321,0,1979
200,850,618,0,0.71240169,393.5,0,1980
200,850,618,0,0.68788093,690.09998,0,1981
200,850,618,0,0.69657171,606.19995,0,1982
200,850,618,0,0.72014028,622.79999,0,1983
200,850,618,0,0.73133349,541.30005,0,1984
200,850,618,0,0.73943764,503.5,0,1985
200,850,618,0,0.7891894,548.59998,0,1986
200,850,618,0,0.81683439,562.19995,0,1987
200,850,618,0,0.81173891,757.56,0,1988
200,850,618,0,0.79491472,806.25,0,1989
200,850,618,0,0.81142616,1024.54,0,1990
200,850,618,0,0.82385147,1336.6,0,1991
200,850,618,0,0.81548166,1658.8,0,1992
200,850,618,0,0.80397254,1833.8201,0,1993
200,850,618,0,0.78209347,1908.29,0,1994
200,850,618,0,0.69917852,2330.9302,0,1995
200,850,618,0,0.68085802,2650.3,0,1996
200,850,618,0,0.6756891,2772.9502,0,1997
200,850,618,0,0.8711701,2521.3599,0,1998
200,850,618,0,0.82848459,2196.3401,0,1999
200,850,618,0,0.9154228,2321.76,0,2000
200,850,618,0,0.8894791,2358.8999,0,2001
200,850,618,0,0.6463868,2276.02,0,2002
200,850,618,0,0.6350742,2030.53,0,2003
200,850,618,0,0.78308284,2464.3198,1,2004
200,850,618,0,0.78015494,2301.6699,1,2005
200,850,618,0,0.76362813,2521.8401,1,2006
200,850,618,0,0.7471475,2740.76,1,2007
200,900,620,0,0.87819624,0,1,1946
200,900,620,0,0.88057971,0,1,1947
200,900,620,0,0.87943065,1327.9399,1,1948
200,900,620,0,0.89324212,1575.29,1,1949
200,900,620,0,0.86938959,1401.9299,1,1950
200,900,620,0,0.82806879,1751.3701,1,1951
200,900,620,0,0.83817548,1441.6699,1,1952
200,900,620,0,0.78797424,1496.1399,1,1953
200,900,620,0,0.79932904,1527.75,1,1954
200,900,620,0,0.8037526,1679.1801,1,1955
200,900,620,0,0.80573249,1464.22,1,1956
200,900,620,0,0.81255662,1464.62,1,1957
200,900,620,0,0.81461227,1340.9299,1,1958
200,900,620,0,0.80576432,1370.39,1,1959
200,900,620,0,0.80447972,1423.8601,1,1960
200,900,620,0,0.79982549,1202.9301,1,1961
200,900,620,0,0.78877276,1280.96,1,1962
200,900,620,0,0.78174418,1371.6,1,1963
200,900,620,0,0.76631588,1575.9099,1,1964
200,900,620,0,0.75448126,1596.9,1,1965
200,900,620,0,0.73452908,1467.74,1,1966
200,900,620,0,0.70928389,1343.85,1,1967
200,900,620,0,0.69014758,1456.6899,1,1968
200,900,620,0,0.685085,1547.2,1,1969
200,900,620,0,0.68200278,1684.8999,1,1970
200,900,620,0,0.68716735,1775.46,1,1971
200,900,620,0,0.69011086,1702.72,1,1972
200,900,620,0,0.70389915,2075.73,1,1973
200,900,620,0,0.70365697,2388.6499,1,1974
200,900,620,0,0.70165747,2310.9099,1,1975
200,900,620,0,0.69205034,2180.74,1,1976
200,900,620,0,0.69597524,2162.54,1,1977
200,900,620,0,0.69851393,2434.27,1,1978
200,900,620,0,0.70593905,2944.26,1,1979
200,900,620,0,0.70958686,3209.1899,1,1980
200,900,620,0,0.70406467,2708.8799,1,1981
200,900,620,0,0.70107228,2787.1001,1,1982
200,900,620,0,0.68856794,2309.8501,1,1983
200,900,620,0,0.69755089,2590,1,1984
200,900,620,0,0.69899553,2780.4299,1,1985
200,900,620,0,0.70155942,2919.3901,1,1986
200,900,620,0,0.7033056,3249.25,1,1987
200,900,620,0,0.69554055,4033.71,1,1988
200,900,620,0,0.6973635,4478.77,1,1989
200,900,620,0,0.70047456,4680.46,1,1990
200,900,620,0,0.70016617,4173.3999,1,1991
200,900,620,0,0.7017771,4545.73,1,1992
200,900,620,0,0.6875813,4158.4297,1,1993
200,900,620,0,0.68776351,4907.8701,1,1994
200,900,620,0,0.67026699,5549.6899,1,1995
200,900,620,0,0.66336393,6350.8398,1,1996
200,900,620,0,0.65988976,6617.6797,1,1997
200,900,620,0,0.6640597,6368.6299,1,1998
200,900,620,0,0.67988873,6106.77,1,1999
200,900,620,0,0.68716097,6719.25,1,2000
200,900,620,0,0.6884858,6220.5703,1,2001
200,900,620,0,0.67939979,6165.6104,1,2002
200,900,620,0,0.66930163,6890.6899,1,2003
200,900,620,0,0.66882062,8137.8896,1,2004
200,900,620,0,0.67002171,9043.1699,1,2005
200,900,620,0,0.66761339,9091.4707,1,2006
200,900,620,0,0.65995586,11772.87,1,2007
200,910,621,0,0.98692244,95.610001,0,1980
200,910,621,0,0.986045,83.959999,0,1981
200,910,621,0,0.9875499,99.110001,0,1982
200,910,621,0,0.98779559,84.270004,0,1983
200,910,621,0,0.98814362,124.35001,0,1984
200,910,621,0,0.98805279,102.77,0,1985
200,910,621,0,0.98821837,88.400002,0,1986
200,910,621,0,0.98672289,110.37,0,1987
200,910,621,0,0.98779517,119.28,0,1988
200,910,621,0,0.98646039,126.50999,0,1989
200,910,621,0,0.98457038,92.040001,0,1990
200,910,621,0,0.98777074,87.130005,0,1991
200,910,621,0,0.98501581,84.939995,0,1992
200,910,621,0,0.98078412,98.290001,0,1993
200,910,621,0,0.97894782,102.49,0,1994
200,910,621,0,0.98109931,171.78,0,1995
200,910,621,0,0.97691959,180.98,0,1996
200,910,621,0,0.97867465,173.39,0,1997
200,910,621,0,0.97921884,100.93,0,1998
200,910,621,0,0.98300242,119.55,0,1999
200,910,621,0,0.98714525,94.389999,0,2000
200,910,621,0,0.98847663,66.630005,0,2001
200,910,621,0,0.99251157,94.480003,0,2002
200,910,621,0,0.99200511,113.06001,0,2003
200,910,621,0,0.9907639,122.47,0,2004
200,910,621,0,0.98969364,117.37,0,2005
200,910,621,0,0.9890871,84.25,0,2006
200,910,621,0,0.98957348,94.839996,0,2007
200,920,622,0,0.96874845,667.16998,1,1950
200,920,622,0,0.95021349,801.89001,1,1951
200,920,622,0,0.94626141,851.87,1,1952
200,920,622,0,0.94638276,759.65002,1,1953
200,920,622,0,0.94882381,864.59998,1,1954
200,920,622,0,0.95069647,928.28998,1,1955
200,920,622,0,0.94818288,940.12,1,1956
200,920,622,0,0.94544983,926.85999,1,1957
200,920,622,0,0.94695699,858.78003,1,1958
200,920,622,0,0.94121164,812.46997,1,1959
200,920,622,0,0.93954748,858.58997,1,1960
200,920,622,0,0.93528891,844.27002,1,1961
200,920,622,0,0.93622148,789.83997,1,1962
200,920,622,0,0.93303579,857.94,1,1963
200,920,622,0,0.9242667,949.62,1,1964
200,920,622,0,0.91971016,974.25,1,1965
200,920,622,0,0.91745228,935.19006,1,1966
200,920,622,0,0.91826212,825.90002,1,1967
200,920,622,0,0.92177689,761.46002,1,1968
200,920,622,0,0.91777784,821.27002,1,1969
200,920,622,0,0.91777444,830.95996,1,1970
200,920,622,0,0.91506284,936.79004,1,1971
200,920,622,0,0.91533726,1025.61,1,1972
200,920,622,0,0.9173221,1135.39,1,1973
200,920,622,0,0.91605365,1230.3101,1,1974
200,920,622,0,0.91836971,1208.11,1,1975
200,920,622,0,0.9201746,1147.0901,1,1976
200,920,622,0,0.91916037,1221.5801,1,1977
200,920,622,0,0.91720527,1387.1499,1,1978
200,920,622,0,0.91853273,1562.55,1,1979
200,920,622,0,0.92027038,1601.55,1,1980
200,920,622,0,0.92613465,1395.9199,1,1981
200,920,622,0,0.92125738,1487.4299,1,1982
200,920,622,0,0.92064571,1198.49,1,1983
200,920,622,0,0.9228875,1208.78,1,1984
200,920,622,0,0.91946417,1241.1799,1,1985
200,920,622,0,0.92047,1234.36,1,1986
200,920,622,0,0.91108149,1504.98,1,1987
200,920,622,0,0.90922844,1435.1801,1,1988
200,920,622,0,0.91532868,1492.1499,1,1989
200,920,622,0,0.92196059,1550.21,1,1990
200,920,622,0,0.92389566,1231.9399,1,1991
200,920,622,0,0.9292807,1338.45,1,1992
200,920,622,0,0.92282367,1309.7,1,1993
200,920,622,0,0.92307478,1561.01,1,1994
200,920,622,0,0.91123766,1718.87,1,1995
200,920,622,0,0.90779024,1756,1,1996
200,920,622,0,0.90727377,1686.2,1,1997
200,920,622,0,0.90624982,1536.1899,1,1998
200,920,622,0,0.90672815,1542.4299,1,1999
200,920,622,0,0.91172087,1384.29,1,2000
200,920,622,0,0.91477436,1324.59,1,2001
200,920,622,0,0.91256189,1375.79,1,2002
200,920,622,0,0.90709221,1540.5,1,2003
200,920,622,0,0.91306573,1862.72,1,2004
200,920,622,0,0.91157186,1930.59,1,2005
200,920,622,0,0.9041307,1846.64,1,2006
200,920,622,0,0.90388763,2123.6299,1,2007
200,950,627,0,0.99757963,110.29,1,1977
200,950,627,0,0.99740672,125.6,1,1978
200,950,627,0,0.99743593,138.88,1,1979
200,950,627,0,0.99633366,126.15,1,1980
200,950,627,0,0.99489349,140.92999,1,1981
200,950,627,0,0.99343389,91.330002,1,1982
200,950,627,0,0.9938072,95.080002,1,1983
200,950,627,0,0.99350196,115.91,1,1984
200,950,627,0,0.99355465,77.490005,1,1985
200,950,627,0,0.9936803,114.64999,1,1986
200,950,627,0,0.99399012,108.91,0,1987
200,950,627,0,0.99031025,132.92,0,1988
200,950,627,0,0.98994839,132.10001,0,1989
200,950,627,0,0.98970127,133.56,0,1990
200,950,627,0,0.98897296,164.78999,0,1991
200,950,627,0,0.99220341,158.8,0,1992
200,950,627,0,0.9912281,152.78999,0,1993
200,950,627,0,0.98960561,126.12,0,1994
200,950,627,0,0.98571825,147.03999,0,1995
200,950,627,0,0.98438329,157.45,0,1996
200,950,627,0,0.98366046,116.2,0,1997
200,950,627,0,0.98635101,120.92,0,1998
200,950,627,0,0.98600936,120.78999,0,1999
200,950,627,0,0.98651916,107.82,0,2000
200,950,627,0,0.98881805,79.25,0,2001
200,950,627,0,0.98795617,77.040001,0,2002
200,950,627,0,0.98793578,115.57,0,2003
200,950,627,0,0.98327196,132.3,0,2004
200,950,627,0,0.98538703,126.39,0,2005
200,950,627,0,0.98666471,149.29001,0,2006
200,950,627,0,0.98552787,135.87,0,2007
205,220,634,0,0.96400607,16.5,1,1956
205,220,634,0,0.96339333,14.1,1,1957
205,220,634,0,0.9609381,11.200001,0,1958
205,220,634,0,0.95855802,12.299999,0,1959
205,220,634,0,0.95643628,16,0,1960
205,220,634,0,0.96885061,19.200001,0,1961
205,220,634,0,0.96466738,23.6,0,1962
205,220,634,0,0.95941895,30.5,0,1963
205,220,634,0,0.95864129,35.200001,0,1964
205,220,634,0,0.95668977,48.599998,0,1965
205,220,634,0,0.95578563,46,0,1966
205,220,634,0,0.95541167,49.099998,0,1967
205,220,634,0,0.95756799,66,0,1968
205,220,634,0,0.95555121,75.699997,1,1969
205,220,634,0,0.95308542,90.379997,1,1970
205,220,634,0,0.94850653,91.339996,1,1971
205,220,634,0,0.94656646,139.98001,1,1972
205,220,634,0,0.94412977,247.73999,1,1973
205,220,634,0,0.93881744,288.10999,1,1974
205,220,634,0,0.9411723,344.32999,1,1975
205,220,634,0,0.93495411,373.51001,1,1976
205,220,634,0,0.9371587,547.84003,1,1977
205,220,634,0,0.9338488,878.82996,1,1978
205,220,634,0,0.92949319,1134,1,1979
205,220,634,0,0.91348243,1335.72,1,1980
205,220,634,0,0.92204803,1180.65,1,1981
205,220,634,0,0.9107309,1117.46,1,1982
205,220,634,0,0.91935706,1088.15,1,1983
205,220,634,0,0.93012506,1117.71,1,1984
205,220,634,0,0.92202705,1256.14,1,1985
205,220,634,0,0.92060423,1596.6,1,1986
205,220,634,0,0.92387724,1826.3701,1,1987
205,220,634,0,0.9305408,2076.6599,1,1988
205,220,634,0,0.93045032,2367.1699,1,1989
205,220,634,0,0.92674911,2933.1899,1,1990
205,220,634,0,0.92888963,2997.3101,1,1991
205,220,634,0,0.92190278,3678,1,1992
205,220,634,0,0.92669719,3337.3999,1,1993
205,220,634,0,0.91374147,3664.1802,1,1994
205,220,634,0,0.90848243,4677.9502,1,1995
205,220,634,0,0.90001875,5043.9199,1,1996
205,220,634,0,0.89261252,5882.21,1,1997
205,220,634,0,0.89082968,6905.1099,1,1998
205,220,634,0,0.89783144,6887.1499,1,1999
205,220,634,0,0.90614706,8259.4102,1,2000
205,220,634,0,0.91371661,7269.1201,1,2001
205,220,634,0,0.9121148,6686.7598,1,2002
205,220,634,0,0.91034007,7833.0601,1,2003
205,220,634,0,0.90878475,9052.0996,1,2004
205,220,634,0,0.90844083,9907.25,1,2005
205,220,634,0,0.90512991,9820.0195,1,2006
205,220,634,0,0.90299708,11624.09,1,2007
205,265,635,0,0.92259169,7.52,0,1973
205,265,635,0,0.91780525,9.2399998,0,1974
205,265,635,0,0.91798097,5.7399998,0,1975
205,265,635,0,0.91110855,8.7799997,0,1976
205,265,635,0,0.91446698,11.71,0,1977
205,265,635,0,0.90746903,14.15,0,1978
205,265,635,0,0.8986218,16.65,0,1979
205,265,635,0,0.87626302,17.52,0,1980
205,265,635,0,0.89360708,20.809999,0,1981
205,265,635,0,0.88431042,14.31,0,1982
205,265,635,0,0.89845121,11.22,0,1983
205,265,635,0,0.90548468,13,0,1984
205,265,635,0,0.90388823,10.83,0,1985
205,265,635,0,0.89373821,16.389999,0,1986
205,265,635,0,0.90015644,13.57,0,1987
205,265,635,0,0.90999871,15.42,0,1988
205,265,635,0,0.91411281,15.29,1,1989
205,710,636,0,0.95330226,4.2200003,0,1971
205,710,636,0,0.94960016,3.3499999,0,1972
205,710,636,0,0.94416839,3.4299998,0,1973
205,710,636,0,0.93209827,5.75,0,1974
205,710,636,0,0.93039173,2.8699999,0,1975
205,710,636,0,0.92327112,4.6500001,0,1976
205,710,636,0,0.92189062,6.5,0,1977
205,710,636,0,0.91097105,7.3400002,0,1978
205,710,636,0,0.88666695,14.38,0,1979
205,710,636,0,0.84370059,13.67,0,1980
205,710,636,0,0.85746509,19.07,0,1981
205,710,636,0,0.84937471,16.559999,0,1982
205,710,636,0,0.86887062,21.360001,0,1983
205,710,636,0,0.85518551,26.02,0,1984
205,710,636,0,0.64089966,25.259998,0,1985
205,710,636,0,0.59272832,32.779999,0,1986
205,710,636,0,0.61178201,47.150002,0,1987
205,710,636,0,0.62764668,72.93,0,1988
205,710,636,0,0.65357214,82.660004,0,1989
205,710,636,0,0.62863046,93.030006,0,1990
205,710,636,0,0.81536174,134.98999,0,1991
205,710,636,0,0.82425588,169.91,0,1992
205,710,636,0,0.83665204,334.45001,0,1993
205,710,636,0,0.80933648,340.12,0,1994
205,710,636,0,0.80882812,395.53,0,1995
205,710,636,0,0.81743187,450.72998,0,1996
205,710,636,0,0.81483048,541.73999,0,1997
205,710,636,0,0.82299477,829.59998,0,1998
205,710,636,0,0.84409088,1461.98,0,1999
205,710,636,0,0.8519237,2191.3,0,2000
205,710,636,0,0.8819896,2174.25,0,2001
205,710,636,0,0.89955515,2176.8799,0,2002
205,710,636,0,0.89736736,3376.77,0,2003
205,710,636,0,0.89802939,4258.5898,0,2004
205,710,636,0,0.81885284,4497.8604,0,2005
205,710,636,0,0.82013404,4930.4102,0,2006
205,710,636,0,0.83280528,7106.9399,0,2007
205,740,637,0,0.92022568,1860.89,1,1991
205,740,637,0,0.91663098,2200.3398,1,1992
205,740,637,0,0.92307293,2734.01,1,1993
205,740,637,0,0.90662098,2631.9099,1,1994
205,740,637,0,0.90238994,3689.8701,1,1995
205,740,637,0,0.89344066,4035.8301,1,1996
205,740,637,0,0.88736188,4963.23,1,1997
205,740,637,0,0.8845886,5308.5703,1,1998
205,740,637,0,0.89348257,5145.8398,1,1999
205,740,637,0,0.90693897,5735.0703,1,2000
205,740,637,0,0.91446286,5083.5098,1,2001
205,740,637,0,0.91195256,4651.6504,1,2002
205,740,637,0,0.90834886,5564.1001,1,2003
205,740,637,0,0.90586579,5638.25,1,2004
205,740,637,0,0.90522838,5588.23,1,2005
205,740,637,0,0.90129775,4855.1899,1,2006
205,740,637,0,0.89632106,5424.5703,1,2007
210,211,638,1,0.58550072,551.36743,1,1950
210,211,638,1,0.52666926,711.90076,1,1951
210,211,638,1,0.51672816,674.19873,1,1952
210,211,638,1,0.52091575,704.03003,1,1953
210,211,638,1,0.53975153,787.703,1,1954
210,211,638,1,0.56300026,916.47589,1,1955
210,211,638,1,0.56849557,1080.8855,1,1956
210,211,638,1,0.55599493,1173.2802,1,1957
210,211,638,1,0.53781033,1089.9812,1,1958
210,211,638,1,0.5198496,1212.3883,1,1959
210,211,638,1,0.53357714,1343.436,1,1960
210,211,638,1,0.54587948,1533.8468,1,1961
210,211,638,1,0.55013639,1639.4683,1,1962
210,211,638,1,0.54235333,1810.6536,1,1963
210,211,638,1,0.54028291,2122.5522,1,1964
210,211,638,1,0.54060096,2311.9146,1,1965
210,211,638,1,0.53498226,2449.7544,1,1966
210,211,638,1,0.53862667,2503.8252,1,1967
210,211,638,1,0.53524858,2756.8511,1,1968
210,211,638,1,0.54073739,3230.804,1,1969
210,211,638,1,0.53612566,3734.5811,1,1970
210,211,638,1,0.5276503,4451.2231,1,1971
210,211,638,1,0.53287911,5362.4404,1,1972
210,211,638,1,0.52617216,7431.7129,1,1973
210,211,638,1,0.52999473,9705.8008,1,1974
210,211,638,1,0.52442533,9956.082,1,1975
210,211,638,1,0.52134389,11575.123,1,1976
210,211,638,1,0.51838362,12644.6,1,1977
210,211,638,1,0.51329684,14699.132,1,1978
210,211,638,1,0.51814657,18543.82,1,1979
210,211,638,1,0.51612824,21177.965,1,1980
210,211,638,1,0.52018392,18366.727,1,1981
210,211,638,1,0.53470373,17519.654,1,1982
210,211,638,1,0.5445084,16737.908,1,1983
210,211,638,1,0.54583961,16635.453,1,1984
210,211,638,1,0.58617455,17559.367,1,1985
210,211,638,1,0.55652118,21864.9,1,1986
210,211,638,1,0.5439921,26154.859,1,1987
210,211,638,1,0.57216895,29347.43,1,1988
210,211,638,1,0.57696313,30248.5,1,1989
210,211,638,1,0.56784517,36445.66,1,1990
210,211,638,1,0.57619834,36311.621,1,1991
210,211,638,1,0.58299905,38509.461,1,1992
210,211,638,1,0.56549984,28262.98,1,1993
210,211,638,1,0.58548969,35349.789,1,1994
210,211,638,1,0.57683402,42368.02,1,1995
210,211,638,1,0.57669342,42930.5,1,1996
210,211,638,1,0.55950058,28307.801,1,1997
210,211,638,1,0.56394637,27455.801,1,1998
210,211,638,1,0.56297827,45064.5,1,1999
210,211,638,1,0.57043314,49062.301,1,2000
210,211,638,1,0.57124758,48355.602,1,2001
210,211,638,1,0.57175875,52001.398,1,2002
210,211,638,1,0.56958282,63874.5,1,2003
210,211,638,1,0.57889014,79725,1,2004
210,211,638,1,0.58864331,90443.203,1,2005
210,211,638,1,0.58818626,103736.3,1,2006
210,220,639,1,0.74439937,168.79999,1,1950
210,220,639,1,0.72566491,200,1,1951
210,220,639,1,0.72318965,170.39999,1,1952
210,220,639,1,0.72839725,180.2,1,1953
210,220,639,1,0.71017152,198.10001,1,1954
210,220,639,1,0.69032067,265.5,1,1955
210,220,639,1,0.70218271,282.89999,1,1956
210,220,639,1,0.70181167,287.29999,1,1957
210,220,639,1,0.70628852,243,0,1958
210,220,639,1,0.71235037,316.59998,0,1959
210,220,639,1,0.69821393,407.10001,0,1960
210,220,639,1,0.69778949,486.20001,0,1961
210,220,639,1,0.68697524,539.40002,0,1962
210,220,639,1,0.68198699,689.59998,0,1963
210,220,639,1,0.67442262,875.69995,0,1964
210,220,639,1,0.67270029,978.60004,0,1965
210,220,639,1,0.67486972,1067.5,0,1966
210,220,639,1,0.67048365,1176.6001,0,1967
210,220,639,1,0.67009711,1457.3,0,1968
210,220,639,1,0.66319406,1956.7,1,1969
210,220,639,1,0.66522461,2133.7002,1,1970
210,220,639,1,0.66666013,2527.3999,1,1971
210,220,639,1,0.66232026,3039.5,1,1972
210,220,639,1,0.66584426,4202.2002,1,1973
210,220,639,1,0.66014713,5343.2998,1,1974
210,220,639,1,0.6663484,6106.2002,1,1975
210,220,639,1,0.66529292,6689,1,1976
210,220,639,1,0.66129529,7511.5,1,1977
210,220,639,1,0.66250223,9104,1,1978
210,220,639,1,0.66123414,11383.3,1,1979
210,220,639,1,0.66459209,12451.5,1,1980
210,220,639,1,0.66554183,11194.1,1,1981
210,220,639,1,0.66370821,10512.4,1,1982
210,220,639,1,0.66095531,10378.6,1,1983
210,220,639,1,0.6651113,10403.8,1,1984
210,220,639,1,0.64834678,10886.1,1,1985
210,220,639,1,0.6544311,12810.1,1,1986
210,220,639,1,0.6601637,15539.7,1,1987
210,220,639,1,0.65709698,16955.199,1,1988
210,220,639,1,0.65730572,17796.289,1,1989
210,220,639,1,0.66280246,21513.789,1,1990
210,220,639,1,0.66256535,21444.531,1,1991
210,220,639,1,0.67053747,22482.5,1,1992
210,220,639,1,0.67842799,18418.92,1,1993
210,220,639,1,0.6903882,20910.809,1,1994
210,220,639,1,0.69977194,25514.301,1,1995
210,220,639,1,0.69812548,25055.5,1,1996
210,220,639,1,0.70530128,24286.4,1,1997
210,220,639,1,0.70570469,25071.4,1,1998
210,220,639,1,0.70750302,34526.102,1,1999
210,220,639,1,0.70226163,36103.199,1,2000
210,220,639,1,0.70103431,34516.297,1,2001
210,220,639,1,0.69924611,35122.5,1,2002
210,220,639,1,0.69110316,41150,1,2003
210,220,639,1,0.69017774,47659.5,1,2004
210,220,639,1,0.6888538,49974,1,2005
210,220,639,1,0.6862464,54951.902,1,2006
210,220,639,1,0.68595612,65727.797,1,2007
210,260,640,1,0.67050773,14515,1,1973
210,260,640,1,0.67098814,18408.699,1,1974
210,260,640,1,0.67040813,19311.5,1,1975
210,260,640,1,0.67055458,21713.199,1,1976
210,260,640,1,0.66706878,24503.801,1,1977
210,260,640,1,0.66666621,28803.5,1,1978
210,260,640,1,0.66359401,35888.898,1,1979
210,260,640,1,0.66375709,38635.297,1,1980
210,260,640,1,0.65909016,33737.297,1,1981
210,260,640,1,0.66478002,32847.301,1,1982
210,260,640,1,0.66882849,32375.801,1,1983
210,260,640,1,0.66810817,32369,1,1984
210,260,640,1,0.65213311,34461.199,1,1985
210,260,640,1,0.65269923,41982.199,1,1986
210,260,640,1,0.65790755,49333.797,1,1987
210,260,640,1,0.65429693,52038.699,1,1988
210,260,640,1,0.65532047,54418.301,1,1989
210,260,640,1,0.66398716,64952.898,1,1990
210,265,641,0,0.58426559,189.2,0,1973
210,265,641,0,0.58566797,233.7,0,1974
210,265,641,0,0.58283615,206.10001,0,1975
210,265,641,0,0.58632988,220.8,0,1976
210,265,641,0,0.58328444,232.5,0,1977
210,265,641,0,0.57693654,278.60001,0,1978
210,265,641,0,0.56755263,341.59998,0,1979
210,265,641,0,0.570629,400.79999,0,1980
210,265,641,0,0.58557749,460.16998,0,1981
210,265,641,0,0.59656417,325.82001,0,1982
210,265,641,0,0.60205716,342.19,0,1983
210,265,641,0,0.58837509,254.54999,0,1984
210,265,641,0,0.59453893,351.06,0,1985
210,265,641,0,0.57871401,364.31,0,1986
210,265,641,0,0.59067494,497.47,0,1987
210,265,641,0,0.59121162,753.16998,0,1988
210,265,641,0,0.60410565,690.07001,1,1989
210,385,642,1,0.7917766,48.900002,1,1950
210,385,642,1,0.73238671,64.300003,1,1951
210,385,642,1,0.72116399,54.699997,1,1952
210,385,642,1,0.71119398,58.400002,1,1953
210,385,642,1,0.72491157,81.699997,1,1954
210,385,642,1,0.74403548,80.300003,1,1955
210,385,642,1,0.74673462,81.399994,1,1956
210,385,642,1,0.7370047,104.5,1,1957
210,385,642,1,0.72303379,114.8,1,1958
210,385,642,1,0.70044965,116.1,1,1959
210,385,642,1,0.71542412,112.8,1,1960
210,385,642,1,0.72991818,113.4,1,1961
210,385,642,1,0.72086024,107.1,1,1962
210,385,642,1,0.71160591,127.8,1,1963
210,385,642,1,0.71313238,143.89999,1,1964
210,385,642,1,0.7007907,149.39999,1,1965
210,385,642,1,0.6970576,152.3,1,1966
210,385,642,1,0.701693,156.39999,1,1967
210,385,642,1,0.69698781,145.8,1,1968
210,385,642,1,0.70143282,178.64999,1,1969
210,385,642,1,0.69737297,202.33,1,1970
210,385,642,1,0.69696218,203.92999,1,1971
210,385,642,1,0.70365351,282.78998,1,1972
210,385,642,1,0.68714368,491.07001,1,1973
210,385,642,1,0.68397784,585.23999,1,1974
210,385,642,1,0.68598717,682.75,1,1975
210,385,642,1,0.67982239,856.82001,1,1976
210,385,642,1,0.68189198,727.96997,1,1977
210,385,642,1,0.67967248,807.35999,1,1978
210,385,642,1,0.68353218,1033.8101,1,1979
210,385,642,1,0.67873132,1646.1399,1,1980
210,385,642,1,0.68001705,1414.29,1,1981
210,385,642,1,0.66837442,1490.5699,1,1982
210,385,642,1,0.65964484,1791.16,1,1983
210,385,642,1,0.65059006,1700.71,1,1984
210,385,642,1,0.67038959,1476.04,1,1985
210,385,642,1,0.66949475,1878.51,1,1986
210,385,642,1,0.67245072,2244.73,1,1987
210,385,642,1,0.66558516,2134.2,1,1988
210,385,642,1,0.65214092,2183.8999,1,1989
210,385,642,1,0.62779564,2837.4302,1,1990
210,385,642,1,0.66008019,2730.24,1,1991
210,385,642,1,0.65777957,2682.26,1,1992
210,385,642,1,0.66981423,2706.05,1,1993
210,385,642,1,0.6574052,3528.6499,1,1994
210,385,642,1,0.61794436,4539.9502,1,1995
210,385,642,1,0.6065442,5386.5898,1,1996
210,385,642,1,0.61047477,5220.7598,1,1997
210,385,642,1,0.60469747,4737.0098,1,1998
210,385,642,1,0.59809703,4386.8701,1,1999
210,385,642,1,0.62546134,3923.8501,1,2000
210,385,642,1,0.62135094,3798.02,1,2001
210,385,642,1,0.61078423,4193.5698,1,2002
210,385,642,1,0.62224919,7711.6899,1,2003
210,385,642,1,0.62907261,9781.3594,1,2004
210,385,642,1,0.6354444,9899.3701,1,2005
210,385,642,1,0.63014305,11715.729,1,2006
210,390,643,1,0.81856918,39.200001,1,1950
210,390,643,1,0.73054218,49.900002,1,1951
210,390,643,1,0.75507724,69.800003,1,1952
210,390,643,1,0.74490172,80.800003,1,1953
210,390,643,1,0.76524931,85.300003,1,1954
210,390,643,1,0.77088159,93.700005,1,1955
210,390,643,1,0.74419785,108.8,1,1956
210,390,643,1,0.73466647,120.39999,1,1957
210,390,643,1,0.73554963,122.4,1,1958
210,390,643,1,0.71859616,142.10001,1,1959
210,390,643,1,0.72132319,136.89999,1,1960
210,390,643,1,0.69636136,152.2,1,1961
210,390,643,1,0.67661214,172.5,1,1962
210,390,643,1,0.67433435,161.10001,1,1963
210,390,643,1,0.6760937,181.7,1,1964
210,390,643,1,0.65655434,194.89999,1,1965
210,390,643,1,0.65050769,185.29999,1,1966
210,390,643,1,0.65454489,168.10001,1,1967
210,390,643,1,0.66449958,187.60001,1,1968
210,390,643,1,0.67089176,232.89999,1,1969
210,390,643,1,0.66968113,262.52002,1,1970
210,390,643,1,0.66504419,281.79999,1,1971
210,390,643,1,0.67230302,331.78998,1,1972
210,390,643,1,0.68921828,533.79999,1,1973
210,390,643,1,0.70038784,827.96997,1,1974
210,390,643,1,0.70090091,843.91998,1,1975
210,390,643,1,0.71223235,976.77002,1,1976
210,390,643,1,0.71029204,1071.3101,1,1977
210,390,643,1,0.70471656,1257.74,1,1978
210,390,643,1,0.7065168,1726.9199,1,1979
210,390,643,1,0.70509285,2038.4401,1,1980
210,390,643,1,0.70309865,1683.65,1,1981
